type,combination,iteration,totalDependencies,totalNodes,decisionDependencies,accuracy,truePositive,falseNegative,falsePositive,trueNegative 
2,45,14,4,5,1,0.985,86.0,1.0,0.0,111.0
2,45,15,4,5,1,0.985,82.0,1.0,0.0,115.0
2,45,16,4,5,1,0.985,83.0,0.0,1.0,114.0
2,45,17,4,5,1,0.985,86.0,1.0,0.0,111.0
2,45,18,4,5,1,0.985,86.0,1.0,0.0,111.0
2,45,19,4,5,1,0.98,89.0,1.0,1.0,107.0
2,45,20,4,5,1,0.98,96.0,0.0,2.0,100.0
2,45,21,4,5,1,0.97,79.0,2.0,2.0,115.0
2,45,22,4,5,1,0.985,94.0,0.0,1.0,103.0
2,45,23,4,5,1,0.985,98.0,1.0,0.0,99.0
2,45,24,4,5,1,0.98,89.0,2.0,0.0,107.0
2,46,0,4,5,2,0.975,91.0,0.0,2.0,104.0
2,46,1,4,5,2,0.96,87.0,2.0,3.0,105.0
2,46,2,4,5,2,0.975,91.0,2.0,0.0,104.0
2,46,3,4,5,2,0.97,87.0,3.0,0.0,107.0
2,46,4,4,5,2,0.975,85.0,2.0,0.0,110.0
2,46,5,4,5,2,0.97,109.0,1.0,2.0,85.0
2,46,6,4,5,2,0.965,96.0,3.0,1.0,97.0
2,46,7,4,5,2,0.97,96.0,1.0,2.0,98.0
2,46,8,4,5,2,0.975,102.0,1.0,1.0,93.0
2,46,9,4,5,2,0.97,92.0,2.0,1.0,102.0
2,46,10,4,5,2,0.975,81.0,2.0,0.0,114.0
2,46,11,4,5,2,0.965,88.0,1.0,3.0,105.0
2,46,12,4,5,2,0.965,87.0,1.0,3.0,106.0
2,46,13,4,5,2,0.98,94.0,1.0,0.0,102.0
2,46,14,4,5,2,0.975,91.0,2.0,0.0,104.0
2,46,15,4,5,2,0.97,93.0,2.0,1.0,101.0
2,46,16,4,5,2,0.975,87.0,1.0,1.0,108.0
2,46,17,4,5,2,0.975,93.0,1.0,1.0,102.0
2,46,18,4,5,2,0.97,101.0,1.0,2.0,93.0
2,46,19,4,5,2,0.965,87.0,3.0,1.0,106.0
2,46,20,4,5,2,0.975,90.0,2.0,0.0,105.0
2,46,21,4,5,2,0.97,87.0,1.0,2.0,107.0
2,46,22,4,5,2,0.98,94.0,1.0,0.0,102.0
2,46,23,4,5,2,0.98,83.0,1.0,0.0,113.0
2,46,24,4,5,2,0.965,84.0,2.0,2.0,109.0
2,47,0,4,5,3,0.965,83.0,3.0,0.0,110.0
2,47,1,4,5,3,0.965,105.0,2.0,1.0,88.0
2,47,2,4,5,3,0.955,97.0,2.0,3.0,94.0
2,47,3,4,5,3,0.96,80.0,1.0,3.0,112.0
2,47,4,4,5,3,0.96,86.0,1.0,3.0,106.0
2,47,5,4,5,3,0.96,98.0,1.0,3.0,94.0
2,47,6,4,5,3,0.96,96.0,1.0,3.0,96.0
2,47,7,4,5,3,0.955,92.0,3.0,2.0,99.0
2,47,8,4,5,3,0.965,99.0,1.0,2.0,94.0
2,47,9,4,5,3,0.945,92.0,2.0,5.0,97.0
2,47,10,4,5,3,0.96,102.0,1.0,3.0,90.0
2,47,11,4,5,3,0.955,104.0,3.0,2.0,87.0
2,47,12,4,5,3,0.96,100.0,3.0,1.0,92.0
2,47,13,4,5,3,0.955,95.0,2.0,3.0,96.0
2,47,14,4,5,3,0.96,94.0,4.0,0.0,98.0
2,47,15,4,5,3,0.955,84.0,3.0,2.0,107.0
2,47,16,4,5,3,0.965,106.0,1.0,2.0,87.0
2,47,17,4,5,3,0.96,102.0,2.0,2.0,90.0
2,47,18,4,5,3,0.95,91.0,4.0,2.0,99.0
2,47,19,4,5,3,0.955,94.0,2.0,3.0,97.0
2,47,20,4,5,3,0.965,93.0,3.0,0.0,100.0
2,47,21,4,5,3,0.96,95.0,2.0,2.0,97.0
2,47,22,4,5,3,0.955,88.0,2.0,3.0,103.0
2,47,23,4,5,3,0.96,90.0,2.0,2.0,102.0
2,47,24,4,5,3,0.955,90.0,4.0,1.0,101.0
2,48,0,4,5,4,0.95,92.0,4.0,1.0,98.0
2,48,1,4,5,4,0.93,103.0,1.0,8.0,83.0
2,48,2,4,5,4,0.92,100.0,4.0,7.0,84.0
2,48,3,4,5,4,0.935,92.0,6.0,2.0,95.0
2,48,4,4,5,4,0.93,91.0,8.0,1.0,95.0
2,48,5,4,5,4,0.935,94.0,8.0,0.0,93.0
2,48,6,4,5,4,0.93,97.0,5.0,4.0,89.0
2,48,7,4,5,4,0.94,77.0,7.0,0.0,111.0
2,48,8,4,5,4,0.935,97.0,2.0,6.0,90.0
2,48,9,4,5,4,0.93,94.0,5.0,4.0,92.0
2,48,10,4,5,4,0.945,99.0,1.0,5.0,90.0
2,48,11,4,5,4,0.93,97.0,6.0,3.0,89.0
2,48,12,4,5,4,0.955,89.0,2.0,2.0,102.0
2,48,13,4,5,4,0.93,83.0,5.0,4.0,103.0
2,48,14,4,5,4,0.925,93.0,6.0,4.0,92.0
2,48,15,4,5,4,0.925,104.0,3.0,7.0,81.0
2,48,16,4,5,4,0.945,100.0,1.0,5.0,89.0
2,48,17,4,5,4,0.935,93.0,2.0,6.0,94.0
2,48,18,4,5,4,0.92,97.0,4.0,7.0,87.0
2,48,19,4,5,4,0.92,98.0,4.0,7.0,86.0
2,48,20,4,5,4,0.935,100.0,2.0,6.0,87.0
2,48,21,4,5,4,0.93,86.0,7.0,2.0,100.0
2,48,22,4,5,4,0.925,103.0,4.0,6.0,82.0
2,48,23,4,5,4,0.93,93.0,5.0,4.0,93.0
2,48,24,4,5,4,0.94,97.0,2.0,5.0,91.0
2,49,0,5,6,1,0.98,99.0,1.0,1.0,97.0
2,49,1,5,6,1,0.98,90.0,1.0,1.0,106.0
2,49,2,5,6,1,0.985,90.0,0.0,1.0,107.0
2,49,3,5,6,1,0.98,98.0,1.0,1.0,98.0
2,49,4,5,6,1,0.98,96.0,1.0,1.0,100.0
2,49,5,5,6,1,0.975,89.0,3.0,0.0,106.0
2,49,6,5,6,1,0.975,75.0,2.0,1.0,120.0
2,49,7,5,6,1,0.96,82.0,2.0,4.0,110.0
2,49,8,5,6,1,0.985,92.0,1.0,0.0,105.0
2,49,9,5,6,1,0.985,88.0,0.0,1.0,109.0
2,49,10,5,6,1,0.985,83.0,1.0,0.0,114.0
2,49,11,5,6,1,0.985,94.0,0.0,1.0,103.0
2,49,12,5,6,1,0.975,84.0,2.0,1.0,111.0
2,49,13,5,6,1,0.98,81.0,2.0,0.0,115.0
2,49,14,5,6,1,0.98,100.0,1.0,1.0,96.0
2,49,15,5,6,1,0.985,101.0,0.0,1.0,96.0
2,49,16,5,6,1,0.98,86.0,1.0,1.0,110.0
2,49,17,5,6,1,0.985,83.0,1.0,0.0,114.0
2,49,18,5,6,1,0.975,95.0,3.0,0.0,100.0
2,49,19,5,6,1,0.985,88.0,1.0,0.0,109.0
2,49,20,5,6,1,0.985,97.0,1.0,0.0,100.0
2,49,21,5,6,1,0.98,94.0,2.0,0.0,102.0
2,49,22,5,6,1,0.98,105.0,2.0,0.0,91.0
2,49,23,5,6,1,0.985,91.0,1.0,0.0,106.0
2,49,24,5,6,1,0.98,86.0,1.0,1.0,110.0
2,50,0,5,6,2,0.97,118.0,2.0,1.0,76.0
2,50,1,5,6,2,0.975,113.0,1.0,1.0,82.0
2,50,2,5,6,2,0.97,123.0,0.0,3.0,71.0
2,50,3,5,6,2,0.97,115.0,2.0,1.0,79.0
2,50,4,5,6,2,0.97,122.0,2.0,1.0,72.0
2,50,5,5,6,2,0.97,114.0,0.0,3.0,80.0
2,50,6,5,6,2,0.97,105.0,2.0,1.0,89.0
2,50,7,5,6,2,0.97,122.0,2.0,1.0,72.0
2,50,8,5,6,2,0.975,117.0,1.0,1.0,78.0
2,50,9,5,6,2,0.97,117.0,0.0,3.0,77.0
2,50,10,5,6,2,0.965,121.0,0.0,4.0,72.0
2,50,11,5,6,2,0.975,113.0,0.0,2.0,82.0
2,50,12,5,6,2,0.965,124.0,1.0,3.0,69.0
2,50,13,5,6,2,0.97,132.0,0.0,3.0,62.0
2,50,14,5,6,2,0.975,121.0,1.0,1.0,74.0
2,50,15,5,6,2,0.97,115.0,2.0,1.0,79.0
2,50,16,5,6,2,0.97,113.0,2.0,1.0,81.0
2,50,17,5,6,2,0.97,111.0,2.0,1.0,83.0
2,50,18,5,6,2,0.97,128.0,2.0,1.0,66.0
2,50,19,5,6,2,0.97,98.0,3.0,0.0,96.0
2,50,20,5,6,2,0.98,128.0,1.0,0.0,68.0
2,50,21,5,6,2,0.97,102.0,1.0,2.0,92.0
2,50,22,5,6,2,0.97,123.0,1.0,2.0,71.0
2,50,23,5,6,2,0.975,114.0,0.0,2.0,81.0
2,50,24,5,6,2,0.97,122.0,1.0,2.0,72.0
2,51,0,5,6,3,0.96,88.0,2.0,2.0,104.0
2,51,1,5,6,3,0.945,69.0,4.0,3.0,120.0
2,51,2,5,6,3,0.95,89.0,3.0,3.0,101.0
2,51,3,5,6,3,0.96,96.0,0.0,4.0,96.0
2,51,4,5,6,3,0.955,96.0,2.0,3.0,95.0
2,51,5,5,6,3,0.965,99.0,0.0,3.0,94.0
2,51,6,5,6,3,0.945,83.0,4.0,3.0,106.0
2,51,7,5,6,3,0.945,89.0,5.0,2.0,100.0
2,51,8,5,6,3,0.945,89.0,4.0,3.0,100.0
2,51,9,5,6,3,0.97,104.0,1.0,1.0,90.0
2,51,10,5,6,3,0.955,94.0,1.0,4.0,97.0
2,51,11,5,6,3,0.955,85.0,3.0,2.0,106.0
2,51,12,5,6,3,0.96,89.0,3.0,1.0,103.0
2,51,13,5,6,3,0.96,100.0,1.0,3.0,92.0
2,51,14,5,6,3,0.96,83.0,2.0,2.0,109.0
2,51,15,5,6,3,0.945,88.0,4.0,3.0,101.0
2,51,16,5,6,3,0.95,100.0,2.0,4.0,90.0
2,51,17,5,6,3,0.96,93.0,2.0,2.0,99.0
2,51,18,5,6,3,0.96,101.0,4.0,0.0,91.0
2,51,19,5,6,3,0.96,87.0,1.0,3.0,105.0
2,51,20,5,6,3,0.96,95.0,2.0,2.0,97.0
2,51,21,5,6,3,0.965,98.0,1.0,2.0,95.0
2,51,22,5,6,3,0.955,80.0,3.0,2.0,111.0
2,51,23,5,6,3,0.955,85.0,1.0,4.0,106.0
2,51,24,5,6,3,0.955,89.0,4.0,1.0,102.0
2,52,0,5,6,4,0.94,98.0,3.0,4.0,90.0
2,52,1,5,6,4,0.935,96.0,3.0,5.0,91.0
2,52,2,5,6,4,0.93,96.0,4.0,5.0,90.0
2,52,3,5,6,4,0.93,97.0,6.0,3.0,89.0
2,52,4,5,6,4,0.91,95.0,7.0,6.0,87.0
2,52,5,5,6,4,0.93,95.0,5.0,4.0,91.0
2,52,6,5,6,4,0.935,83.0,6.0,2.0,104.0
2,52,7,5,6,4,0.94,86.0,3.0,4.0,102.0
2,52,8,5,6,4,0.92,95.0,6.0,5.0,89.0
2,52,9,5,6,4,0.935,95.0,4.0,4.0,92.0
2,52,10,5,6,4,0.93,86.0,6.0,3.0,100.0
2,52,11,5,6,4,0.935,105.0,1.0,7.0,82.0
2,52,12,5,6,4,0.935,87.0,5.0,3.0,100.0
2,52,13,5,6,4,0.925,93.0,6.0,4.0,92.0
2,52,14,5,6,4,0.93,95.0,6.0,3.0,91.0
2,52,15,5,6,4,0.95,78.0,4.0,1.0,112.0
2,52,16,5,6,4,0.94,79.0,6.0,1.0,109.0
2,52,17,5,6,4,0.94,101.0,4.0,3.0,87.0
2,52,18,5,6,4,0.945,99.0,4.0,2.0,90.0
2,52,19,5,6,4,0.935,84.0,6.0,2.0,103.0
2,52,20,5,6,4,0.935,83.0,6.0,2.0,104.0
2,52,21,5,6,4,0.92,91.0,5.0,6.0,93.0
2,52,22,5,6,4,0.91,95.0,7.0,6.0,87.0
2,52,23,5,6,4,0.93,96.0,3.0,6.0,90.0
2,52,24,5,6,4,0.93,96.0,5.0,4.0,90.0
2,53,0,5,6,5,0.91,88.0,5.0,7.0,94.0
2,53,1,5,6,5,0.915,83.0,6.0,5.0,100.0
2,53,2,5,6,5,0.905,76.0,7.0,6.0,105.0
2,53,3,5,6,5,0.925,106.0,2.0,7.0,79.0
2,53,4,5,6,5,0.905,93.0,4.0,9.0,88.0
2,53,5,5,6,5,0.91,92.0,6.0,6.0,90.0
2,53,6,5,6,5,0.92,89.0,9.0,1.0,95.0
2,53,7,5,6,5,0.915,95.0,6.0,5.0,88.0
2,53,8,5,6,5,0.92,92.0,9.0,1.0,92.0
2,53,9,5,6,5,0.92,108.0,3.0,7.0,76.0
2,53,10,5,6,5,0.925,101.0,2.0,7.0,84.0
2,53,11,5,6,5,0.91,89.0,3.0,9.0,93.0
2,53,12,5,6,5,0.915,98.0,5.0,6.0,85.0
2,53,13,5,6,5,0.925,92.0,6.0,3.0,93.0
2,53,14,5,6,5,0.915,99.0,2.0,9.0,84.0
2,53,15,5,6,5,0.905,102.0,8.0,5.0,79.0
2,53,16,5,6,5,0.91,88.0,4.0,8.0,94.0
2,53,17,5,6,5,0.93,83.0,6.0,2.0,103.0
2,53,18,5,6,5,0.92,74.0,8.0,2.0,110.0
2,53,19,5,6,5,0.915,124.0,1.0,10.0,59.0
2,53,20,5,6,5,0.905,103.0,2.0,11.0,78.0
2,53,21,5,6,5,0.91,71.0,9.0,3.0,111.0
2,53,22,5,6,5,0.92,110.0,0.0,10.0,74.0
2,53,23,5,6,5,0.915,81.0,4.0,7.0,102.0
2,53,24,5,6,5,0.915,90.0,3.0,8.0,93.0
2,54,0,6,7,1,0.975,60.0,2.0,1.0,135.0
2,54,1,6,7,1,0.98,47.0,1.0,1.0,149.0
2,54,2,6,7,1,0.975,56.0,2.0,1.0,139.0
2,54,3,6,7,1,0.985,46.0,1.0,0.0,151.0
2,54,4,6,7,1,0.98,55.0,2.0,0.0,141.0
2,54,5,6,7,1,0.985,49.0,1.0,0.0,148.0
2,54,6,6,7,1,0.98,71.0,2.0,0.0,125.0
2,54,7,6,7,1,0.985,51.0,1.0,0.0,146.0
2,54,8,6,7,1,0.985,49.0,1.0,0.0,148.0
2,54,9,6,7,1,0.985,45.0,1.0,0.0,152.0
2,54,10,6,7,1,0.985,44.0,1.0,0.0,153.0
2,54,11,6,7,1,0.98,47.0,1.0,1.0,149.0
2,54,12,6,7,1,0.975,41.0,1.0,2.0,154.0
2,54,13,6,7,1,0.985,48.0,1.0,0.0,149.0
2,54,14,6,7,1,0.98,43.0,1.0,1.0,153.0
2,54,15,6,7,1,0.98,54.0,0.0,2.0,142.0
2,54,16,6,7,1,0.99,45.0,0.0,0.0,153.0
2,54,17,6,7,1,0.985,43.0,1.0,0.0,154.0
2,54,18,6,7,1,0.98,49.0,0.0,2.0,147.0
2,54,19,6,7,1,0.985,41.0,1.0,0.0,156.0
2,54,20,6,7,1,0.98,54.0,1.0,1.0,142.0
2,54,21,6,7,1,0.975,49.0,2.0,1.0,146.0
2,54,22,6,7,1,0.985,48.0,1.0,0.0,149.0
2,54,23,6,7,1,0.985,64.0,0.0,1.0,133.0
2,54,24,6,7,1,0.985,53.0,1.0,0.0,144.0
2,55,0,6,7,2,0.97,97.0,1.0,2.0,97.0
2,55,1,6,7,2,0.965,89.0,2.0,2.0,104.0
2,55,2,6,7,2,0.97,93.0,1.0,2.0,101.0
2,55,3,6,7,2,0.97,106.0,1.0,2.0,88.0
2,55,4,6,7,2,0.965,81.0,3.0,1.0,112.0
2,55,5,6,7,2,0.975,88.0,1.0,1.0,107.0
2,55,6,6,7,2,0.975,96.0,0.0,2.0,99.0
2,55,7,6,7,2,0.965,104.0,3.0,1.0,89.0
2,55,8,6,7,2,0.955,91.0,3.0,3.0,100.0
2,55,9,6,7,2,0.975,97.0,2.0,0.0,98.0
2,55,10,6,7,2,0.97,90.0,1.0,2.0,104.0
2,55,11,6,7,2,0.975,94.0,1.0,1.0,101.0
2,55,12,6,7,2,0.975,94.0,1.0,1.0,101.0
2,55,13,6,7,2,0.975,92.0,1.0,1.0,103.0
2,55,14,6,7,2,0.975,93.0,1.0,1.0,102.0
2,55,15,6,7,2,0.97,100.0,2.0,1.0,94.0
2,55,16,6,7,2,0.96,91.0,1.0,4.0,101.0
2,55,17,6,7,2,0.975,111.0,0.0,2.0,84.0
2,55,18,6,7,2,0.98,95.0,1.0,0.0,101.0
2,55,19,6,7,2,0.975,84.0,2.0,0.0,111.0
2,55,20,6,7,2,0.975,107.0,2.0,0.0,88.0
2,55,21,6,7,2,0.985,92.0,0.0,0.0,105.0
2,55,22,6,7,2,0.97,104.0,1.0,2.0,90.0
2,55,23,6,7,2,0.965,116.0,2.0,2.0,77.0
2,55,24,6,7,2,0.975,103.0,1.0,1.0,92.0
2,56,0,6,7,3,0.96,127.0,0.0,4.0,65.0
2,56,1,6,7,3,0.96,117.0,2.0,2.0,75.0
2,56,2,6,7,3,0.96,113.0,2.0,2.0,79.0
2,56,3,6,7,3,0.975,123.0,0.0,2.0,72.0
2,56,4,6,7,3,0.955,121.0,0.0,5.0,70.0
2,56,5,6,7,3,0.96,123.0,2.0,2.0,69.0
2,56,6,6,7,3,0.96,129.0,2.0,2.0,63.0
2,56,7,6,7,3,0.965,119.0,1.0,2.0,74.0
2,56,8,6,7,3,0.955,114.0,0.0,5.0,77.0
2,56,9,6,7,3,0.975,127.0,1.0,0.0,68.0
2,56,10,6,7,3,0.955,117.0,3.0,2.0,74.0
2,56,11,6,7,3,0.96,124.0,1.0,3.0,68.0
2,56,12,6,7,3,0.955,115.0,3.0,2.0,76.0
2,56,13,6,7,3,0.95,134.0,2.0,4.0,56.0
2,56,14,6,7,3,0.96,128.0,1.0,3.0,64.0
2,56,15,6,7,3,0.96,118.0,1.0,3.0,74.0
2,56,16,6,7,3,0.97,124.0,1.0,1.0,70.0
2,56,17,6,7,3,0.94,116.0,3.0,5.0,72.0
2,56,18,6,7,3,0.95,111.0,2.0,4.0,79.0
2,56,19,6,7,3,0.96,118.0,1.0,3.0,74.0
2,56,20,6,7,3,0.96,135.0,2.0,2.0,57.0
2,56,21,6,7,3,0.965,127.0,0.0,3.0,66.0
2,56,22,6,7,3,0.945,122.0,3.0,4.0,67.0
2,56,23,6,7,3,0.96,119.0,2.0,2.0,73.0
2,56,24,6,7,3,0.955,124.0,0.0,5.0,67.0
2,57,0,6,7,4,0.94,99.0,0.0,7.0,89.0
2,57,1,6,7,4,0.945,105.0,1.0,5.0,84.0
2,57,2,6,7,4,0.95,100.0,4.0,1.0,90.0
2,57,3,6,7,4,0.93,89.0,2.0,7.0,97.0
2,57,4,6,7,4,0.925,103.0,3.0,7.0,82.0
2,57,5,6,7,4,0.95,103.0,5.0,0.0,87.0
2,57,6,6,7,4,0.925,93.0,7.0,3.0,92.0
2,57,7,6,7,4,0.935,86.0,3.0,5.0,101.0
2,57,8,6,7,4,0.92,98.0,4.0,7.0,86.0
2,57,9,6,7,4,0.935,104.0,1.0,7.0,83.0
2,57,10,6,7,4,0.93,102.0,3.0,6.0,84.0
2,57,11,6,7,4,0.92,95.0,6.0,5.0,89.0
2,57,12,6,7,4,0.94,76.0,5.0,2.0,112.0
2,57,13,6,7,4,0.925,91.0,5.0,5.0,94.0
2,57,14,6,7,4,0.945,98.0,3.0,3.0,91.0
2,57,15,6,7,4,0.935,89.0,4.0,4.0,98.0
2,57,16,6,7,4,0.915,81.0,5.0,7.0,102.0
2,57,17,6,7,4,0.92,97.0,6.0,5.0,87.0
2,57,18,6,7,4,0.94,105.0,3.0,4.0,83.0
2,57,19,6,7,4,0.945,92.0,3.0,3.0,97.0
2,57,20,6,7,4,0.915,90.0,6.0,6.0,93.0
2,57,21,6,7,4,0.915,85.0,7.0,5.0,98.0
2,57,22,6,7,4,0.93,98.0,4.0,5.0,88.0
2,57,23,6,7,4,0.93,84.0,7.0,2.0,102.0
2,57,24,6,7,4,0.94,101.0,1.0,6.0,87.0
2,58,0,6,7,5,0.895,73.0,14.0,1.0,106.0
2,58,1,6,7,5,0.89,96.0,7.0,9.0,82.0
2,58,2,6,7,5,0.905,88.0,5.0,8.0,93.0
2,58,3,6,7,5,0.895,95.0,2.0,13.0,84.0
2,58,4,6,7,5,0.895,84.0,5.0,10.0,95.0
2,58,5,6,7,5,0.89,102.0,5.0,11.0,76.0
2,58,6,6,7,5,0.905,76.0,12.0,1.0,105.0
2,58,7,6,7,5,0.895,89.0,7.0,8.0,90.0
2,58,8,6,7,5,0.895,103.0,2.0,13.0,76.0
2,58,9,6,7,5,0.92,101.0,2.0,8.0,83.0
2,58,10,6,7,5,0.895,76.0,14.0,1.0,103.0
2,58,11,6,7,5,0.895,85.0,10.0,5.0,94.0
2,58,12,6,7,5,0.885,81.0,10.0,7.0,96.0
2,58,13,6,7,5,0.93,106.0,4.0,4.0,80.0
2,58,14,6,7,5,0.905,103.0,4.0,9.0,78.0
2,58,15,6,7,5,0.88,84.0,13.0,5.0,92.0
2,58,16,6,7,5,0.905,86.0,7.0,6.0,95.0
2,58,17,6,7,5,0.9,82.0,6.0,8.0,98.0
2,58,18,6,7,5,0.915,86.0,6.0,5.0,97.0
2,58,19,6,7,5,0.915,85.0,9.0,2.0,98.0
2,58,20,6,7,5,0.895,107.0,7.0,8.0,72.0
2,58,21,6,7,5,0.915,89.0,5.0,6.0,94.0
2,58,22,6,7,5,0.92,112.0,0.0,10.0,72.0
2,58,23,6,7,5,0.89,80.0,10.0,6.0,98.0
2,58,24,6,7,5,0.9,100.0,5.0,9.0,80.0
2,59,0,6,7,6,0.87,74.0,12.0,7.0,100.0
2,59,1,6,7,6,0.87,79.0,14.0,5.0,95.0
2,59,2,6,7,6,0.89,90.0,8.0,7.0,88.0
2,59,3,6,7,6,0.88,75.0,14.0,3.0,101.0
2,59,4,6,7,6,0.89,75.0,14.0,1.0,103.0
2,59,5,6,7,6,0.87,90.0,10.0,9.0,84.0
2,59,6,6,7,6,0.87,90.0,9.0,10.0,84.0
2,59,7,6,7,6,0.85,84.0,12.0,11.0,86.0
2,59,8,6,7,6,0.865,97.0,4.0,16.0,76.0
2,59,9,6,7,6,0.835,78.0,14.0,12.0,89.0
2,59,10,6,7,6,0.855,73.0,18.0,4.0,98.0
2,59,11,6,7,6,0.87,106.0,2.0,17.0,68.0
2,59,12,6,7,6,0.865,91.0,7.0,13.0,82.0
2,59,13,6,7,6,0.855,93.0,2.0,20.0,78.0
2,59,14,6,7,6,0.87,68.0,12.0,7.0,106.0
2,59,15,6,7,6,0.865,95.0,4.0,16.0,78.0
2,59,16,6,7,6,0.875,77.0,16.0,2.0,98.0
2,59,17,6,7,6,0.85,85.0,13.0,10.0,85.0
2,59,18,6,7,6,0.855,99.0,3.0,19.0,72.0
2,59,19,6,7,6,0.87,83.0,13.0,6.0,91.0
2,59,20,6,7,6,0.855,81.0,15.0,7.0,90.0
2,59,21,6,7,6,0.875,63.0,13.0,5.0,112.0
2,59,22,6,7,6,0.86,69.0,19.0,2.0,103.0
2,59,23,6,7,6,0.855,82.0,13.0,9.0,89.0
2,59,24,6,7,6,0.86,76.0,12.0,9.0,96.0
2,60,0,7,8,1,0.975,65.0,3.0,0.0,130.0
2,60,1,7,8,1,0.97,54.0,3.0,1.0,140.0
2,60,2,7,8,1,0.98,58.0,2.0,0.0,138.0
2,60,3,7,8,1,0.975,59.0,0.0,3.0,136.0
2,60,4,7,8,1,0.97,70.0,3.0,1.0,124.0
2,60,5,7,8,1,0.98,59.0,1.0,1.0,137.0
2,60,6,7,8,1,0.985,72.0,1.0,0.0,125.0
2,60,7,7,8,1,0.97,58.0,3.0,1.0,136.0
2,60,8,7,8,1,0.98,52.0,0.0,2.0,144.0
2,60,9,7,8,1,0.98,61.0,1.0,1.0,135.0
2,60,10,7,8,1,0.985,61.0,1.0,0.0,136.0
2,60,11,7,8,1,0.98,47.0,1.0,1.0,149.0
2,60,12,7,8,1,0.98,59.0,1.0,1.0,137.0
2,60,13,7,8,1,0.985,61.0,1.0,0.0,136.0
2,60,14,7,8,1,0.985,61.0,1.0,0.0,136.0
2,60,15,7,8,1,0.975,64.0,2.0,1.0,131.0
2,60,16,7,8,1,0.99,67.0,0.0,0.0,131.0
2,60,17,7,8,1,0.975,69.0,2.0,1.0,126.0
2,60,18,7,8,1,0.98,68.0,2.0,0.0,128.0
2,60,19,7,8,1,0.97,66.0,2.0,2.0,128.0
2,60,20,7,8,1,0.98,56.0,2.0,0.0,140.0
2,60,21,7,8,1,0.97,79.0,2.0,2.0,115.0
2,60,22,7,8,1,0.98,64.0,1.0,1.0,132.0
2,60,23,7,8,1,0.98,58.0,2.0,0.0,138.0
2,60,24,7,8,1,0.985,67.0,1.0,0.0,130.0
2,61,0,7,8,2,0.96,86.0,4.0,1.0,106.0
2,61,1,7,8,2,0.97,100.0,1.0,2.0,94.0
2,61,2,7,8,2,0.965,105.0,2.0,2.0,88.0
2,61,3,7,8,2,0.965,104.0,2.0,2.0,89.0
2,61,4,7,8,2,0.975,100.0,2.0,0.0,95.0
2,61,5,7,8,2,0.98,111.0,1.0,0.0,85.0
2,61,6,7,8,2,0.975,102.0,0.0,2.0,93.0
2,61,7,7,8,2,0.975,84.0,0.0,2.0,111.0
2,61,8,7,8,2,0.97,110.0,2.0,1.0,84.0
2,61,9,7,8,2,0.97,95.0,3.0,0.0,99.0
2,61,10,7,8,2,0.965,99.0,1.0,3.0,94.0
2,61,11,7,8,2,0.965,99.0,3.0,1.0,94.0
2,61,12,7,8,2,0.97,98.0,3.0,0.0,96.0
2,61,13,7,8,2,0.975,109.0,0.0,2.0,86.0
2,61,14,7,8,2,0.98,90.0,1.0,0.0,106.0
2,61,15,7,8,2,0.975,89.0,1.0,1.0,106.0
2,61,16,7,8,2,0.97,94.0,2.0,1.0,100.0
2,61,17,7,8,2,0.975,109.0,2.0,0.0,86.0
2,61,18,7,8,2,0.97,98.0,0.0,3.0,96.0
2,61,19,7,8,2,0.96,109.0,5.0,0.0,83.0
2,61,20,7,8,2,0.97,94.0,3.0,0.0,100.0
2,61,21,7,8,2,0.965,94.0,3.0,1.0,99.0
2,61,22,7,8,2,0.975,109.0,1.0,1.0,86.0
2,61,23,7,8,2,0.965,101.0,3.0,1.0,92.0
2,61,24,7,8,2,0.965,106.0,2.0,2.0,87.0
2,62,0,7,8,3,0.955,93.0,2.0,3.0,98.0
2,62,1,7,8,3,0.955,86.0,4.0,1.0,105.0
2,62,2,7,8,3,0.96,91.0,2.0,2.0,101.0
2,62,3,7,8,3,0.96,94.0,1.0,3.0,98.0
2,62,4,7,8,3,0.96,98.0,0.0,4.0,94.0
2,62,5,7,8,3,0.965,92.0,1.0,2.0,101.0
2,62,6,7,8,3,0.95,99.0,2.0,4.0,91.0
2,62,7,7,8,3,0.96,88.0,4.0,0.0,104.0
2,62,8,7,8,3,0.955,105.0,4.0,1.0,86.0
2,62,9,7,8,3,0.96,109.0,3.0,1.0,83.0
2,62,10,7,8,3,0.955,98.0,4.0,1.0,93.0
2,62,11,7,8,3,0.955,95.0,2.0,3.0,96.0
2,62,12,7,8,3,0.95,88.0,5.0,1.0,102.0
2,62,13,7,8,3,0.955,80.0,2.0,3.0,111.0
2,62,14,7,8,3,0.96,95.0,0.0,4.0,97.0
2,62,15,7,8,3,0.96,103.0,1.0,3.0,89.0
2,62,16,7,8,3,0.96,102.0,0.0,4.0,90.0
2,62,17,7,8,3,0.96,81.0,3.0,1.0,111.0
2,62,18,7,8,3,0.95,90.0,3.0,3.0,100.0
2,62,19,7,8,3,0.945,89.0,3.0,4.0,100.0
2,62,20,7,8,3,0.96,94.0,3.0,1.0,98.0
2,62,21,7,8,3,0.955,96.0,4.0,1.0,95.0
2,62,22,7,8,3,0.945,98.0,3.0,4.0,91.0
2,62,23,7,8,3,0.95,96.0,4.0,2.0,94.0
